_id,OBJECTID,GEO_ID,NAME,SOURCE_ADDRESS,SCHOOL_TYPE_DESC,ADDRESS_POINT_ID,LINEAR_NAME_FULL,ADDRESS_FULL,POSTAL_CODE,MUNICIPALITY,CITY,GENERAL_USE_CODE,LONG,LAT
950,950,8128878,ST JOSEPH'S COLLEGE SCHOOL,74 WELLESLEY ST W,English Separate,8128878,Wellesley St W,74 Wellesley St W,M5S 1C4,former Toronto,Toronto,102004,-79.3888646582957,43.6644368621349
953,953,540372,ST KATERI TEKAKWITHA CATHOLIC ELEMENTARY SCHOOL,70 MARGARET AVE,English Separate,540372,Margaret Ave,70 Margaret Ave,M2J 4C5,North York,Toronto,102003,-79.3380515908991,43.7858197125024
952,952,574322,ST JUDE CATHOLIC ELEMENTARY SCHOOL,3251 WESTON RD,English Separate,574322,Weston Rd,3251 Weston Rd,M9M 2T9,North York,Toronto,102003,-79.5392565396502,43.7404844801824
954,954,366586,ST KEVIN CATHOLIC ELEMENTARY SCHOOL,15 MURRAY GLEN DR,English Separate,366586,Murray Glen Dr,15 Murray Glen Dr,M1R 3J6,Scarborough,Toronto,102003,-79.3061817661922,43.7507604549417
955,955,4605081,ST LAWRENCE CATHOLIC ELEMENTARY SCHOOL,2216 LAWRENCE AVE E,English Separate,4605081,Lawrence Ave E,2216 Lawrence Ave E,M1P 2P9,Scarborough,Toronto,102003,-79.279920844721,43.7493063881773
957,957,13315640,ST LEONARD ADULT EDUCATION CENTRE,100 RAVEL RD,English Separate,13315640,Ravel Rd,100 Ravel Rd,M2H 1S9,North York,Toronto,102003,-79.367340385707,43.7919518364679
956,956,7570012,ST LEO CATHOLIC ELEMENTARY SCHOOL,165 STANLEY AVE,English Separate,7570012,Stanley Ave,165 Stanley Ave,M8V 1P1,Etobicoke,Toronto,102003,-79.4962884514206,43.6142799913749
958,958,6942666,ST LOUIS CATHOLIC ELEMENTARY SCHOOL,11 MORGAN AVE,English Separate,6942666,Morgan Ave,11 Morgan Ave,M8Y 2Z7,Etobicoke,Toronto,102003,-79.5009553836076,43.6257451246799
959,959,8431736,ST LUIGI CATHOLIC ELEMENTARY SCHOOL,2 RUSKIN AVE,English Separate,8431736,Ruskin Ave,2 Ruskin Ave,M6P 3P8,former Toronto,Toronto,102003,-79.4514701139127,43.6628755818843
960,960,545070,ST MADELEINE CATHOLIC ELEMENTARY SCHOOL,1 NESS DR,French Separate,545070,Ness Dr,1 Ness Dr,M3A 2W1,North York,Toronto,102003,-79.3227174245928,43.762249209041
961,961,11901986,ST MALACHY CATHOLIC ELEMENTARY SCHOOL,80 BENNETT RD,English Separate,11901986,Bennett Rd,80 Bennett Rd,M1E 3Y3,Scarborough,Toronto,102003,-79.1663503950133,43.7711329119069
962,962,996286,ST MARCELLUS CATHOLIC ELEMENTARY SCHOOL,15 DENFIELD ST,English Separate,996286,Denfield St,15 Denfield St,M9R 3H2,Etobicoke,Toronto,106007,-79.5542249529223,43.6797919363761
963,963,14120386,ST MARGARET CATHOLIC ELEMENTARY SCHOOL - AMEER SITE,50 AMEER AVE,English Separate,14120386,Ameer Ave,50 Ameer Ave,M6A 2L3,North York,Toronto,102004,-79.4417054054556,43.7286921824032
964,964,496586,ST MARGARET CATHOLIC ELEMENTARY SCHOOL - CARMICHAEL SITE,85 CARMICHAEL AVE,English Separate,496586,Carmichael Ave,85 Carmichael Ave,M5M 2X1,North York,Toronto,102003,-79.426648415056,43.7359856885179
965,965,4650231,ST MARGARET'S PUBLIC SCHOOL,235 GALLOWAY RD,English Public,4650231,Galloway Rd,235 Galloway Rd,M1E 1X5,Scarborough,Toronto,102001,-79.195821221175,43.7679505557947
966,966,300816,ST MARGUERITE BOURGEOYS CATHOLIC ELEMENTARY SCHOOL,75 ALEXMUIR BLVD,English Separate,300816,Alexmuir Blvd,75 Alexmuir Blvd,M1V 1H6,Scarborough,Toronto,102003,-79.2850919491127,43.8082306631027
967,967,10142951,ST MARGUERITE D'YOUVILLE CATHOLIC ELEMENTARY SCHOOL,755 ROYAL YORK RD,French Separate,10142951,Royal York Rd,755 Royal York Rd,M8Y 2T3,Etobicoke,Toronto,115001,-79.5060880634959,43.6359577030971
968,968,350045,ST MARIA GORETTI CATHOLIC ELEMENTARY SCHOOL,21 KENMARK BLVD,English Separate,350045,Kenmark Blvd,21 Kenmark Blvd,M1K 3N8,Scarborough,Toronto,102003,-79.2659221067688,43.7298353180624
969,969,7940024,ST MARK CATHOLIC ELEMENTARY SCHOOL,45 CLOVERHILL RD,English Separate,7940024,Cloverhill Rd,45 Cloverhill Rd,M8Y 1T4,Etobicoke,Toronto,102003,-79.4901975062684,43.6344998506233
970,970,10257820,ST MARTHA CATHOLIC ELEMENTARY SCHOOL,1865 SHEPPARD AVE W,English Separate,10257820,Sheppard Ave W,1865 Sheppard Ave W,M3L 1Y5,North York,Toronto,102003,-79.502184631375,43.7409310902
971,971,365462,ST MARTIN DE PORRES CATHOLIC ELEMENTARY SCHOOL,230 MORNINGSIDE AVE,English Separate,365462,Morningside Ave,230 Morningside Ave,M1E 3E1,Scarborough,Toronto,102003,-79.1862924598949,43.7669828897416
973,973,8457265,ST MARY CATHOLIC ELEMENTARY SCHOOL,20 PORTUGAL SQ,English Separate,8457265,Portugal Sq,20 Portugal Sq,M6J 3P2,former Toronto,Toronto,102003,-79.40463496612,43.6458438060303
975,975,10635876,ST MATTHEW CATHOLIC ELEMENTARY SCHOOL,18 LAVENDER RD,English Separate,10635876,Lavender Rd,18 Lavender Rd,M6N 2B5,York,Toronto,102003,-79.4679721851425,43.6805852613849
974,974,10364883,ST MARY OF THE ANGELS CATHOLIC ELEMENTARY SCHOOL,1477 DUFFERIN ST,English Separate,10364883,Dufferin St,1477 Dufferin St,M6H 4C7,former Toronto,Toronto,102003,-79.4402927050095,43.6721188639003
972,972,795079,ST MARY CATHOLIC ACADEMY SECONDARY SCHOOL,66 DUFFERIN PARK AVE,English Separate,795079,Dufferin Park Ave,66 Dufferin Park Ave,M6H 1J6,former Toronto,Toronto,102004,-79.4321542870877,43.6577935996839
978,978,8351474,ST MICHAEL CATHOLIC ELEMENTARY SCHOOL - BLDG 1,50 GEORGE ST S,English Separate,8351474,George St S,50 George St S,M5A 4B2,former Toronto,Toronto,102003,-79.36966974588,43.6479370958046
976,976,571309,ST MATTHIAS CATHOLIC ELEMENTARY SCHOOL,101 VAN HORNE AVE,English Separate,571309,Van Horne Ave,101 Van Horne Ave,M2J 2S8,North York,Toronto,102003,-79.3594556324106,43.7848902249538
977,977,1011124,ST MAURICE CATHOLIC ELEMENTARY SCHOOL,45 KINGSVIEW BLVD,English Separate,1011124,Kingsview Blvd,45 Kingsview Blvd,M9R 1T7,Etobicoke,Toronto,102003,-79.5539328680624,43.6978127589357
981,981,773895,ST MICHAEL'S CHOIR SCHOOL - CHORAL BLDG,66 BOND ST,English Separate,773895,Bond St,66 Bond St,M5B 1X2,former Toronto,Toronto,102003,-79.3780770780339,43.6550645830878
980,980,2184376,ST MICHAEL FRENCH CATHOLIC ELEMENTARY SCHOOL,29 MEADOWVALE RD,French Separate,2184376,Meadowvale Rd,29 Meadowvale Rd,M1C 1R7,Scarborough,Toronto,100001,-79.1570049889664,43.7774532793764
979,979,6168187,ST MICHAEL CATHOLIC ELEMENTARY SCHOOL - BLDG 2,49 HENRY LANE TER,English Separate,6168187,Henry Lane Ter,49 Henry Lane Ter,M5A 4B5,former Toronto,Toronto,115001,-79.3696700187742,43.6468591646679
982,982,773896,ST MICHAEL'S CHOIR SCHOOL - ELEMENTARY,67 BOND ST,English Separate,773896,Bond St,67 Bond St,M5B 1X5,former Toronto,Toronto,102007,-79.3776872580906,43.655445733995
983,983,773893,ST MICHAEL'S CHOIR SCHOOL - GYMNASIUM BLDG,56 BOND ST,English Separate,773893,Bond St,56 Bond St,M5B 1X2,former Toronto,Toronto,109001,-79.378123626922,43.6548028553739
984,984,14205177,ST MICHAEL'S CHOIR SCHOOL - SECONDARY,69 BOND ST,English Separate,14205177,Bond St,69 Bond St,M5B 1X4,former Toronto,Toronto,115001,-79.3777294123857,43.6555361616688
985,985,8837322,ST MICHAEL'S COLLEGE,1515 BATHURST ST,Private,8837322,Bathurst St,1515 Bathurst St,M5P 3H4,York,Toronto,115001,-79.4175812301783,43.6847716857119
986,986,7632822,ST MONICA CATHOLIC ELEMENTARY SCHOOL,14 BROADWAY AVE,English Separate,7632822,Broadway Ave,14 Broadway Ave,M4P 1T4,former Toronto,Toronto,102003,-79.3976277049175,43.7101592663982
987,987,2133565,ST MOTHER TERESA CATHOLIC ACADEMY,40 SEWELLS RD,English Separate,2133565,Sewell's Rd,40 Sewell's Rd,M1B 3G5,Scarborough,Toronto,102004,-79.2144834881968,43.809723237627
988,988,301461,ST NICHOLAS CATHOLIC ELEMENTARY SCHOOL,33 AMARILLO DR,English Separate,301461,Amarillo Dr,33 Amarillo Dr,M1J 2P7,Scarborough,Toronto,102003,-79.232893649722,43.7477332879854
989,989,71978,ST NICHOLAS OF BARI CATHOLIC ELEMENTARY SCHOOL,363 ROGERS RD,English Separate,71978,Rogers Rd,363 Rogers Rd,M6E 1R6,York,Toronto,102003,-79.4604931991533,43.6828243738643
990,990,1038674,ST NOEL CHABANEL CATHOLIC ELEMENTARY SCHOOL,30 THISTLE DOWN BLVD,French Separate,1038674,Thistle Down Blvd,30 Thistle Down Blvd,M9V 1H8,Etobicoke,Toronto,114001,-79.5607609382549,43.7367756505084
992,992,2917611,ST OSCAR ROMERO CATHOLIC SECONCARY SCHOOL,99 HUMBER BLVD,English Separate,2917611,Humber Blvd,99 Humber Blvd,M6N 2H4,York,Toronto,102004,-79.4810172796167,43.6803090053029
991,991,539709,ST NORBERT CATHOLIC ELEMENTARY SCHOOL,60 MANIZA RD,English Separate,539709,Maniza Rd,60 Maniza Rd,M3K 1R6,North York,Toronto,102003,-79.4645227876529,43.7346150367873
993,993,564800,ST PASCHAL BAYLON CATHOLIC ELEMENTARY SCHOOL,15 ST PASCHAL CRT,English Separate,564800,St Paschal Crt,15 St Paschal Crt,M2M 1X6,North York,Toronto,102003,-79.4317032640691,43.7921112221505
995,995,11070056,ST PAUL CATHOLIC ELEMENTARY SCHOOL,80 SACKVILLE ST,English Separate,11070056,Sackville St,80 Sackville St,M5A 3E5,former Toronto,Toronto,102003,-79.3617341874579,43.6554889407822
994,994,6355204,ST PATRICK CATHOLIC SECONDARY SCHOOL,49 FELSTEAD AVE,English Separate,6355204,Felstead Ave,49 Felstead Ave,M4J 1G3,former Toronto,Toronto,102004,-79.3276494865718,43.6783223029713
996,996,825426,ST PIUS X CATHOLIC ELEMENTARY SCHOOL,71 JANE ST,English Separate,825426,Jane St,71 Jane St,M6S 3Y3,former Toronto,Toronto,102003,-79.4847133386746,43.6512772232725
998,998,841367,ST RAYMOND CATHOLIC ELEMENTARY SCHOOL,402 MELITA CRES,English Separate,841367,Melita Cres,402 Melita Cres,M6G 3X6,former Toronto,Toronto,102003,-79.4270629277561,43.6732399543957
997,997,518696,ST RAPHAEL CATHOLIC ELEMENTARY SCHOOL,3 GADE DR,English Separate,518696,Gade Dr,3 Gade Dr,M3M 2K2,North York,Toronto,102003,-79.4887180636838,43.7285235857172
999,999,375269,ST RENE GOUPIL CATHOLIC ELEMENTARY SCHOOL,44 PORT ROYAL TRL,English Separate,375269,Port Royal Trl,44 Port Royal Trl,M1V 2G8,Scarborough,Toronto,102003,-79.288303124399,43.819348361547
1000,1000,6408660,ST RICHARD CATHOLIC ELEMENTARY SCHOOL,960 BELLAMY RD N,English Separate,6408660,Bellamy Rd N,960 Bellamy Rd N,M1H 1H1,Scarborough,Toronto,102003,-79.2399872236293,43.7683108942917
1001,1001,11405331,ST RITA CATHOLIC ELEMENTARY SCHOOL,178 EDWIN AVE,English Separate,11405331,Edwin Ave,178 Edwin Ave,M6P 3Z9,former Toronto,Toronto,102003,-79.4564483357855,43.6661347663831
1008,1008,386354,ST SYLVESTER CATHOLIC ELEMENTARY SCHOOL,260 SILVER SPRINGS BLVD,English Separate,386354,Silver Springs Blvd,260 Silver Springs Blvd,M1V 1S4,Scarborough,Toronto,102003,-79.3022463993111,43.8053583871689
1003,1003,10430603,ST ROCH CATHOLIC ELEMENTARY SCHOOL,174 DUNCANWOODS DR,English Separate,10430603,Duncanwoods Dr,174 Duncanwoods Dr,M9L 2E3,North York,Toronto,102003,-79.5667497158539,43.7537079716592
1005,1005,9638114,ST SEBASTIAN CATHOLIC ELEMENTARY SCHOOL,717 BROCK AVE,English Separate,9638114,Brock Ave,717 Brock Ave,M6H 3P1,former Toronto,Toronto,102003,-79.4399264681495,43.6627661508689
1004,1004,354417,ST ROSE OF LIMA CATHOLIC ELEMENTARY SCHOOL,3220 LAWRENCE AVE E,English Separate,354417,Lawrence Ave E,3220 Lawrence Ave E,M1H 1A4,Scarborough,Toronto,102003,-79.2405599229096,43.7574823908581
1002,1002,485543,ST ROBERT CATHOLIC ELEMENTARY SCHOOL,70 BAINBRIDGE AVE,English Separate,485543,Bainbridge Ave,70 Bainbridge Ave,M3H 2K2,North York,Toronto,102003,-79.4441451836565,43.7496575317948
1010,1010,8571075,ST THOMAS AQUINAS CATHOLIC ELEMENTARY SCHOOL,636 GLENHOLME AVE,English Separate,8571075,Glenholme Ave,636 Glenholme Ave,M6E 3G9,York,Toronto,102003,-79.4457437831478,43.6958897058391
1009,1009,352125,ST THERESA SHRINE CATHOLIC ELEMENTARY SCHOOL,2665 KINGSTON RD,English Separate,352125,Kingston Rd,2665 Kingston Rd,M1M 1M2,Scarborough,Toronto,102003,-79.2424755891945,43.7156378599317
1006,1006,30016433,ST SIMON CATHOLIC ELEMENTARY SCHOOL,24 STRATHBURN BLVD,English Separate,30016433,Strathburn Blvd,24 Strathburn Blvd,M9M 2K3,North York,Toronto,102003,-79.5329761660784,43.7188620935778
1012,1012,5145355,ST TIMOTHY CATHOLIC ELEMENTARY SCHOOL,25 ROCHELLE CRES,English Separate,5145355,Rochelle Cres,25 Rochelle Cres,M2J 1Y3,North York,Toronto,102003,-79.3510382340178,43.774938652465
1013,1013,356351,ST URSULA CATHOLIC ELEMENTARY SCHOOL,215 LIVINGSTON RD,English Separate,356351,Livingston Rd,215 Livingston Rd,M1E 1L8,Scarborough,Toronto,102003,-79.1996603997432,43.7497922144629
1007,1007,1003707,ST STEPHEN CATHOLIC ELEMENTARY SCHOOL,55 GOLFDOWN DR,English Separate,1003707,Golfdown Dr,55 Golfdown Dr,M9W 2H8,Etobicoke,Toronto,102003,-79.5544731695422,43.7220025167093
1014,1014,307269,ST VICTOR CATHOLIC ELEMENTARY SCHOOL,20 BERNADINE ST,English Separate,307269,Bernadine St,20 Bernadine St,M1P 4M2,Scarborough,Toronto,102003,-79.2591053694717,43.769057156297
1011,1011,9234029,ST THOMAS MORE CATHOLIC ELEMENTARY SCHOOL,2300 ELLESMERE RD,English Separate,9234029,Ellesmere Rd,2300 Ellesmere Rd,M1G 3M7,Scarborough,Toronto,102003,-79.225165018032,43.7783913599106
1016,1016,11574893,ST WILFRID CATHOLIC ELEMENTARY SCHOOL,1685 FINCH AVE W,English Separate,11574893,Finch Ave W,1685 Finch Ave W,M3J 2G8,North York,Toronto,102003,-79.5025941161419,43.7600459464136
1017,1017,20200382,STANLEY PUBLIC SCHOOL,75 STANLEY RD,English Public,20200382,Stanley Rd,75 Stanley Rd,M3N 1C2,North York,Toronto,102002,-79.5178270423286,43.7418311837881
1015,1015,804845,ST VINCENT DE PAUL CATHOLIC ELEMENTARY SCHOOL,116 FERMANAGH AVE,English Separate,804845,Fermanagh Ave,116 Fermanagh Ave,M6R 1M2,former Toronto,Toronto,102003,-79.4479230168876,43.6468292693933
1018,1018,9467757,STEELESVIEW PUBLIC SCHOOL,105 BESTVIEW DR,English Public,9467757,Bestview Dr,105 Bestview Dr,M2M 2Y1,North York,Toronto,102001,-79.3856328580992,43.8026660882921
1020,1020,9668671,STEPHEN LEACOCK COLLEGIATE INSTITUTE,2450 BIRCHMOUNT RD,English Public,9668671,Birchmount Rd,2450 Birchmount Rd,M1T 2M5,Scarborough,Toronto,102001,-79.3021342614181,43.7851820434334
1019,1019,9780035,STELLA MARIS CATHOLIC ELEMENTARY SCHOOL,31 ASCOT AVE,English Separate,9780035,Ascot Ave,31 Ascot Ave,M6E 1E6,former Toronto,Toronto,102003,-79.4448952342307,43.6796259814587
1022,1022,853872,SUBWAY ACADEMY ONE,16 PHIN AVE,English Public,853872,Phin Ave,16 Phin Ave,M4J 3T2,former Toronto,Toronto,102002,-79.3366360566295,43.6791402347004
1021,1021,7522835,STILECROFT PUBLIC SCHOOL,50 STILECROFT DR,English Public,7522835,Stilecroft Dr,50 Stilecroft Dr,M3J 1A7,North York,Toronto,102001,-79.4932050987089,43.7510558213298
1023,1023,6350055,SUBWAY ACADEMY TWO,64 BALDWIN ST,English Public,6350055,Baldwin St,64 Baldwin St,M5T 1L4,former Toronto,Toronto,115001,-79.3957051033565,43.6557652368658
1024,1024,484181,SUMMIT HEIGHTS PUBLIC SCHOOL,139 ARMOUR BLVD,English Public,484181,Armour Blvd,139 Armour Blvd,M3H 1M1,North York,Toronto,102001,-79.4300369383682,43.7413217746515
1025,1025,7369607,SUMMIT MICRO SCHOOL,291 JANE ST,Private,7369607,Jane St,291 Jane St,M6S 3Z3,former Toronto,Toronto,112001,-79.4870298333676,43.656329196517
1026,1026,2476346,SUNNY VIEW JUNIOR & SENIOR PUBLIC SCHOOL,450 BLYTHWOOD RD,English Public,2476346,Blythwood Rd,450 Blythwood Rd,M4N 1A9,North York,Toronto,102001,-79.3873376052873,43.7198437625729
1027,1027,11272707,SUNNYBROOK,469 MERTON ST,Private,11272707,Merton St,469 Merton St,M4S 1B4,former Toronto,Toronto,115001,-79.3825991459217,43.6987652629864
1028,1028,6807238,SUNNYLEA JUNIOR SCHOOL,35 GLENROY AVE,English Public,6807238,Glenroy Ave,35 Glenroy Ave,M8Y 2M2,Etobicoke,Toronto,102001,-79.5068732423943,43.6424439892717
1029,1029,553701,SUON ACADEMY,5 QUEENSLEA AVE,Private,553701,Queenslea Ave,5 Queenslea Ave,M9N 3X9,North York,Toronto,100001,-79.511684551782,43.7105706652576
1030,1030,526022,SUON INTERNATIONAL ACADEMY,35 HEAVITREE DR,Private,526022,Heavitree Dr,35 Heavitree Dr,M3L 1K5,North York,Toronto,102003,-79.5153111670977,43.7251462206469
1031,1031,7635396,SWANSEA JUNIOR & SENIOR PUBLIC SCHOOL,207 WINDERMERE AVE,English Public,7635396,Windermere Ave,207 Windermere Ave,M6S 3J9,former Toronto,Toronto,102001,-79.4770427530375,43.6436792914692
1033,1033,783049,TAIE INTERNATIONAL INSTITUTE,399 CHURCH ST,Private,783049,Church St,399 Church St,M5B 2J6,former Toronto,Toronto,104008,-79.3789333112516,43.661784900085
1032,1032,10736648,TADDLE CREEK MONTESSORI SCHOOL,39 SPADINA RD,Private,10736648,Spadina Rd,39 Spadina Rd,M5R 2S9,former Toronto,Toronto,115001,-79.4042682049576,43.6685294127136
1034,1034,6793434,TALENTA ACADEMY,2020 ELLESMERE RD,Private,6793434,Ellesmere Rd,2020 Ellesmere Rd,M1H 2Z8,Scarborough,Toronto,113001,-79.2361357392269,43.7765510763775
1035,1035,351647,TAM O'SHANTER JUNIOR PUBLIC SCHOOL,21 KING HENRY'S BLVD,English Public,351647,King Henry's Blvd,21 King Henry's Blvd,M1T 2V3,Scarborough,Toronto,102001,-79.2976616870896,43.7850716358588
1036,1036,9910045,TAMARACK WEST OUTDOOR SCHOOL,2264 BLOOR ST W,Private,9910045,Bloor St W,2264 Bloor St W,M6S 1N9,former Toronto,Toronto,115001,-79.4781320052367,43.6510211002056
1037,1037,395722,TAYLOR CREEK PUBLIC SCHOOL,644 WARDEN AVE,English Public,395722,Warden Ave,644 Warden Ave,M1L 3Z3,Scarborough,Toronto,102001,-79.2772877434307,43.7000377584633
1039,1039,383206,TECUMSEH SENIOR PUBLIC SCHOOL,720 SCARBOROUGH GOLF CLUB RD,English Public,383206,Scarborough Golf Club Rd,720 Scarborough Golf Club Rd,M1G 1H7,Scarborough,Toronto,102001,-79.2167270408446,43.7629070424859
1038,1038,2119588,TAYYIBAH ISLAMIC ACADEMY INC.,100 MCLEVIN AVE,Private,2119588,McLevin Ave,100 McLevin Ave,M1B 5K1,Scarborough,Toronto,113001,-79.2365750799133,43.8015539474172
1040,1040,373500,TERRAVIEW LEARNING CENTRE,1641 PHARMACY AVE,English Public,373500,Pharmacy Ave,1641 Pharmacy Ave,M1R 2L2,Scarborough,Toronto,102001,-79.313002607885,43.7673772800379
1041,1041,370058,TERRAVIEW WILLOWFIELD PUBLIC SCHOOL,95 PACHINO BLVD,English Public,370058,Pachino Blvd,95 Pachino Blvd,M1R 4K1,Scarborough,Toronto,102001,-79.3085727444468,43.7637829145381
1042,1042,399160,TERRY FOX PUBLIC SCHOOL,185 WINTERMUTE BLVD,English Public,399160,Wintermute Blvd,185 Wintermute Blvd,M1W 3M9,Scarborough,Toronto,102001,-79.3186862950221,43.8158993563047
1043,1043,783098,THE ABELARD CENTRE FOR EDUCATION,557 CHURCH ST,Private,783098,Church St,557 Church St,M4Y 2E2,former Toronto,Toronto,104008,-79.3812515390723,43.6672228527514
1044,1044,14072150,THE AMBASSADORS OF GOD ACADEMY,807 ARROW RD,Private,14072150,Arrow Rd,807 Arrow Rd,M9M 2L4,North York,Toronto,115001,-79.5320104306346,43.7491827020018
1045,1045,10318427,THE ANNE AND MAX TANENBAUM HEBREW ACADEMY OF TORONTO,200 WILMINGTON AVE,Private,10318427,Wilmington Ave,200 Wilmington Ave,M3H 5J8,North York,Toronto,115001,-79.457213214767,43.7618954251163
1046,1046,789628,THE CLAREMONT SCHOOL,310 DANFORTH AVE,Private,789628,Danforth Ave,310 Danforth Ave,M4K 1N6,former Toronto,Toronto,109001,-79.3537258057305,43.6775505519117
1047,1047,8680074,THE DALTON SCHOOL,906 YONGE ST,Private,8680074,Yonge St,906 Yonge St,M4W 2J2,former Toronto,Toronto,115001,-79.3888654015168,43.6736918063165
1048,1048,347231,THE DIVINE INFANT CATHOLIC ELEMENTARY SCHOOL,30 INGLETON BLVD,English Separate,347231,Ingleton Blvd,30 Ingleton Blvd,M1V 3H7,Scarborough,Toronto,102003,-79.2703314545005,43.8218114974729
1049,1049,7974530,THE DRAGON ACADEMY,35 PRINCE ARTHUR AVE,Private,7974530,Prince Arthur Ave,35 Prince Arthur Ave,M5R 1B2,former Toronto,Toronto,115001,-79.397065595743,43.6691990908906
1050,1050,792821,THE DUNBLAINE SCHOOL,21 DELORAINE AVE,Private,792821,Deloraine Ave,21 Deloraine Ave,M5M 2A8,former Toronto,Toronto,100001,-79.4055601341427,43.7335301212173
1051,1051,1003702,THE ELMS JUNIOR MIDDLE SCHOOL,45 GOLFDOWN DR,English Public,1003702,Golfdown Dr,45 Golfdown Dr,M9W 2H8,Etobicoke,Toronto,106007,-79.5521137885613,43.722227297768
1052,1052,13967405,THE GILES SCHOOL,80 SCARSDALE RD,Private,13967405,Scarsdale Rd,80 Scarsdale Rd,M3B 2R7,North York,Toronto,104008,-79.3556598619316,43.7503219375867
1054,1054,10527839,THE GROVE COMMUNITY SCHOOL,108 GLADSTONE AVE,English Public,10527839,Gladstone Ave,108 Gladstone Ave,M6J 3L2,former Toronto,Toronto,102001,-79.4288472631571,43.6460212506421
1053,1053,7583849,THE GREAT LAKES COLLEGE,323 KEELE ST,Private,7583849,Keele St,323 Keele St,M6P 2K6,former Toronto,Toronto,102005,-79.4636934480173,43.6641583079402
1055,1055,7665465,THE HANEY CENTRE,64 HANEY AVE,English Public,7665465,Haney Ave,64 Haney Ave,M6N 2E5,York,Toronto,102001,-79.4990814534311,43.6731119433815
1056,1056,487645,THE JUNIOR ACADEMY INC,2454 BAYVIEW AVE,Private,487645,Bayview Ave,2454 Bayview Ave,M2L 1A6,North York,Toronto,100001,-79.383465150842,43.7415173887541
1057,1057,570867,THE LAUREL SCHOOL,44 UPJOHN RD,Private,570867,Upjohn Rd,44 Upjohn Rd,M3B 2W1,North York,Toronto,104008,-79.3500036659681,43.7512794395357
1058,1058,861476,THE LINDEN,10 ROSEHILL AVE,Private,861476,Rosehill Ave,10 Rosehill Ave,M4T 1G5,former Toronto,Toronto,112001,-79.392712602029,43.686523829901
1059,1059,854382,THE MABIN SCHOOL,50 POPLAR PLAINS RD,Private,854382,Poplar Plains Rd,50 Poplar Plains Rd,M4V 2M8,former Toronto,Toronto,102005,-79.4033800162906,43.679107408047
1061,1061,510861,THE PRESTIGE SCHOOL,21 EDDFIELD AVE,Private,510861,Eddfield Ave,21 Eddfield Ave,M2N 2M5,North York,Toronto,102003,-79.4283265422402,43.7609171591948
1067,1067,13971545,THE TORONTO FRENCH SCHOOL - JR LAWRENCE,296 LAWRENCE AVE E,Private,13971545,Lawrence Ave E,296 Lawrence Ave E,M4N 1T7,North York,Toronto,102008,-79.3850098991417,43.7284022756173
1060,1060,7955674,THE MILDENHALL MONTESSORI SCHOOL,35 OURLAND AVE,Private,7955674,Ourland Ave,35 Ourland Ave,M8Z 4E1,Etobicoke,Toronto,115001,-79.5077586235405,43.6162376775223
1063,1063,30041280,THE STUDENT SCHOOL,160 GLENDONWYNNE RD,English Public,30041280,Glendonwynne Rd,160 Glendonwynne Rd,M6P 0A5,former Toronto,Toronto,102005,-79.4741378104814,43.657050103374
1062,1062,8293071,THE STERLING HALL SCHOOL,99 CARTWRIGHT AVE,Private,8293071,Cartwright Ave,99 Cartwright Ave,M6A 1V4,North York,Toronto,115001,-79.4636202523288,43.7220336957293
1064,1064,13494039,THE STUDY ACADEMY,2040 YONGE ST,Private,13494039,Yonge St,2040 Yonge St,M4S 1Z9,former Toronto,Toronto,115001,-79.3975424693632,43.7013219561131
1065,1065,7283706,THE STUDY SCHOOL,20 GLEBE RD E,Private,7283706,Glebe Rd E,20 Glebe Rd E,M4S 1N6,former Toronto,Toronto,109001,-79.3962772745692,43.7015662169611
1066,1066,5440160,THE TALENT ACADEMY SCHOOL - MORNINGSIDE,8130 SHEPPARD AVE E,Private,5440160,Sheppard Ave E,8130 Sheppard Ave E,M1B 3W3,Scarborough,Toronto,104008,-79.1984756820805,43.8025781079155
1068,1068,10133740,THE TORONTO FRENCH SCHOOL - SR LAWRENCE,318 LAWRENCE AVE E,Private,10133740,Lawrence Ave E,318 Lawrence Ave E,M4N 1T7,North York,Toronto,102008,-79.3832590176478,43.7279642648155
1069,1069,9847310,THE TORONTO HESCHEL SCHOOL,819 SHEPPARD AVE W,Private,9847310,Sheppard Ave W,819 Sheppard Ave W,M3H 2T3,North York,Toronto,102003,-79.4508482919714,43.7523395666413
1070,1070,8608458,THE VILLAGE SHUL SUPPL SCHOOL,1072 EGLINTON AVE W,Private,8608458,Eglinton Ave W,1072 Eglinton Ave W,M6C 2E2,former Toronto,Toronto,115001,-79.431434529951,43.699986532638
1071,1071,20056424,THE WATERFRONT SCHOOL,635 QUEENS QUAY W,English Public,20056424,Queens Quay W,635 Queens Quay W,M5V 3G3,former Toronto,Toronto,102001,-79.3971875912132,43.6357488157646
1072,1072,7762681,THE YMCA ACADEMY,15 BREADALBANE ST,Private,7762681,Breadalbane St,15 Breadalbane St,M4Y 1C2,former Toronto,Toronto,115001,-79.3848415539641,43.6636229485974
1073,1073,7274135,THE YORK - JR SCHOOL,1639 YONGE ST,Private,7274135,Yonge St,1639 Yonge St,M4T 2W6,former Toronto,Toronto,104008,-79.394943024247,43.6917907885121
1076,1076,14310229,THOMAS L WELLS PUBLIC SCHOOL,69 NIGHTSTAR RD,English Public,14310229,Nightstar Rd,69 Nightstar Rd,M1X 1V6,Scarborough,Toronto,102001,-79.2261254163676,43.8242998088678
